id,TZ_Region
33084,Kilimanjaro
59428,Pwani
73962,Ruvuma
26797,Kigoma
60330,Dar es Salaam
50388,Ruvuma
42684,GEITA
7064,NJOMBE
36602,Arusha
70730,Mwanza
48449,Shinyanga
21602,Manyara
61370,Lindi
57990,NJOMBE
39211,Shinyanga
49973,Pwani
36481,SIMIYU
43968,Mbeya
13358,Tanga
5280,Shinyanga
7548,Tanga
38693,Mtwara
61575,Kigoma
50509,SONGWE
15627,Morogoro
60226,Arusha
28167,Singida
23803,Tabora
20008,Dodoma
53910,Tabora
9718,Pwani
28807,Kilimanjaro
60543,Mbeya
18127,Mbeya
68633,Dodoma
989,Manyara
30073,KATAVI
10053,Arusha
34493,SIMIYU
13726,NJOMBE
49121,KATAVI
28288,Singida
62839,Kilimanjaro
44381,Shinyanga
32975,Mara
60941,GEITA
66230,SIMIYU
27548,Kagera
37655,Morogoro
62761,Mtwara
46358,Mtwara
73565,Shinyanga
14825,Mtwara
68158,Iringa
64247,Kilimanjaro
35247,Tanga
38862,SIMIYU
10418,Kigoma
56227,Morogoro
20133,Lindi
57658,Kigoma
64972,Manyara
5091,NJOMBE
27035,Kigoma
70344,Shinyanga
41163,Tanga
46676,Tanga
51121,GEITA
18420,GEITA
37316,Dodoma
49438,Arusha
15551,Mbeya
67293,Pwani
1424,Mwanza
44925,Mwanza
30658,Iringa
23410,Tanga
34308,Mwanza
32897,Morogoro
49918,Tanga
33220,Iringa
65750,Ruvuma
68364,NJOMBE
48032,Singida
16995,Lindi
67979,Kilimanjaro
64367,Mtwara
1863,Mwanza
32057,Kilimanjaro
46909,GEITA
36694,SIMIYU
61050,Dodoma
20567,Kigoma
61562,Tanga
52401,Arusha
50940,Arusha
22644,Rukwa
27725,Lindi
30242,Mbeya
3368,Dodoma
54180,Singida
69209,Iringa
14042,Dar es Salaam
30999,Kilimanjaro
41246,Tabora
759,Singida
45786,SIMIYU
20877,Rukwa
24240,Mwanza
22297,Tabora
52367,Mtwara
18326,SIMIYU
24612,Kilimanjaro
28122,Morogoro
49547,SIMIYU
57169,Morogoro
8518,Kilimanjaro
7655,SIMIYU
482,Mara
53497,Tanga
4185,Dar es Salaam
47107,Morogoro
26018,NJOMBE
70103,SIMIYU
30188,Shinyanga
68613,Tabora
24633,Morogoro
39741,Morogoro
54464,Lindi
55078,SIMIYU
63836,Dodoma
49576,Mbeya
67011,Singida
37844,Morogoro
59059,SONGWE
62624,Morogoro
7501,Iringa
71600,Mtwara
27475,Mtwara
18103,Morogoro
47995,Kilimanjaro
70968,NJOMBE
26368,Arusha
57601,Kagera
16040,Shinyanga
23537,Manyara
44691,Singida
9806,Singida
48800,Pwani
35972,Arusha
10567,KATAVI
52615,Manyara
57236,Arusha
7787,SIMIYU
7702,Mbeya
67291,Kilimanjaro
3084,Lindi
56042,NJOMBE
73471,Mtwara
38728,Kigoma
57501,Kilimanjaro
64705,Pwani
32420,Mbeya
3620,Morogoro
21497,Rukwa
38467,Mara
62363,Mwanza
29254,Singida
42936,SONGWE
121,Kilimanjaro
16477,Mbeya
43858,Pwani
35414,Kagera
67499,Tabora
40472,Rukwa
48281,Rukwa
300,Ruvuma
4004,Iringa
36323,Kilimanjaro
15734,Mbeya
46244,Mbeya
58909,Shinyanga
16357,Mwanza
28287,SIMIYU
5108,Kagera
54979,Kilimanjaro
8434,Tabora
23498,Morogoro
1126,Kilimanjaro
71279,Kilimanjaro
63627,NJOMBE
67931,Ruvuma
36495,Tabora
53399,Mbeya
25406,Mara
33321,Kigoma
4837,Iringa
43477,Pwani
46257,Mbeya
60479,Mbeya
25018,Kagera
13818,NJOMBE
44471,Mtwara
61195,Mtwara
21898,Morogoro
61479,Shinyanga
69498,Manyara
47958,Mara
8804,Morogoro
38861,Kigoma
45423,Ruvuma
41011,Mbeya
73214,Tanga
55618,Singida
69530,Pwani
13176,Dodoma
45138,NJOMBE
35008,Mtwara
13751,Dodoma
39108,Iringa
19865,GEITA
3711,Pwani
65543,Morogoro
26359,Mwanza
23382,Tanga
70653,Kilimanjaro
73849,Mbeya
64629,Tabora
70322,Kagera
11897,Kagera
72979,Tabora
33450,Mara
55676,Mtwara
41783,Tabora
63564,Tanga
68661,Mwanza
16628,Kigoma
26100,Tanga
53457,Kilimanjaro
41722,Kigoma
63868,Lindi
51005,Tanga
74103,SONGWE
54044,Mwanza
43124,Arusha
70946,Kigoma
3788,Mbeya
12218,Shinyanga
13988,NJOMBE
69879,Arusha
57553,Kilimanjaro
2508,Lindi
16894,Rukwa
24415,Rukwa
2997,Tanga
69187,GEITA
16540,Kigoma
45895,Morogoro
25091,Tabora
41238,Kigoma
63140,Tanga
43762,Mbeya
64904,Mbeya
59265,Tanga
51622,Ruvuma
4567,Mbeya
70277,Mbeya
46474,Mbeya
18977,Arusha
56358,Arusha
25237,Pwani
24578,Singida
65529,Mara
37694,Singida
66331,SONGWE
55430,GEITA
49059,Mbeya
16712,Kilimanjaro
27616,NJOMBE
72859,Kilimanjaro
36181,Pwani
28526,Morogoro
25184,Dodoma
1972,Tanga
19226,Dodoma
15199,Kilimanjaro
29642,Shinyanga
22600,Tanga
39730,NJOMBE
64858,Mtwara
60361,Kagera
50572,Lindi
13157,SIMIYU
9011,Dodoma
59148,Mara
30550,SIMIYU
3516,Ruvuma
43135,Singida
5774,Lindi
8635,Mbeya
27633,Kilimanjaro
17660,Mbeya
62952,Dodoma
20109,Kagera
18678,Ruvuma
72755,Iringa
62239,KATAVI
20476,Ruvuma
24391,Ruvuma
70332,Mbeya
49849,Dodoma
6088,Arusha
25072,Arusha
18571,Dar es Salaam
42438,SIMIYU
54890,Mara
4789,SIMIYU
48971,Kagera
65190,GEITA
10368,Kilimanjaro
3561,Singida
48276,NJOMBE
66694,Kilimanjaro
59896,Arusha
808,Morogoro
27387,Singida
51913,Kilimanjaro
70006,Mwanza
71026,Lindi
575,Mbeya
54653,Mbeya
52311,Singida
47569,Tanga
46705,Mara
5605,Pwani
19861,Morogoro
3698,Ruvuma
34840,Lindi
4304,Manyara
1310,NJOMBE
21009,Kigoma
50863,Mara
40318,Arusha
26657,Shinyanga
19396,Dodoma
14811,Mwanza
38641,Dar es Salaam
51161,Mwanza
50157,Ruvuma
18044,Kilimanjaro
73130,Kigoma
27256,NJOMBE
70505,Tabora
24475,Kigoma
15577,NJOMBE
55998,NJOMBE
4057,Kigoma
6381,Morogoro
61928,Kilimanjaro
39775,Dodoma
56187,Morogoro
6219,Kigoma
40321,Mtwara
15239,GEITA
41711,Tanga
860,Mara
58983,Lindi
66308,Arusha
72571,NJOMBE
60026,Mtwara
302,NJOMBE
60221,Arusha
68663,Kilimanjaro
34341,Singida
2706,Ruvuma
33862,GEITA
17382,Tanga
63736,Tanga
160,Morogoro
29700,Kilimanjaro
757,Tabora
73660,GEITA
36984,SIMIYU
628,Mbeya
29549,Kagera
60562,Arusha
69926,Tanga
44049,KATAVI
3842,Morogoro
70247,Mwanza
8446,Kilimanjaro
37063,Dodoma
27203,Singida
21754,Morogoro
47106,Tanga
30958,Mbeya
73911,Tanga
8356,Tanga
31699,Mbeya
71463,Mbeya
45090,Dodoma
53530,Mtwara
53671,Kilimanjaro
30802,Iringa
66519,Mwanza
57933,Singida
71515,GEITA
66127,Lindi
2859,Mbeya
67491,Tabora
52153,Tabora
66636,SIMIYU
70699,Kilimanjaro
14747,Kigoma
37854,SIMIYU
19828,Kigoma
45852,Kilimanjaro
47296,Morogoro
47300,Morogoro
34123,NJOMBE
46341,Lindi
40137,Singida
58738,Singida
45712,KATAVI
2794,SIMIYU
65205,Tanga
23342,NJOMBE
6123,Lindi
71742,Mwanza
40659,Arusha
50570,Dodoma
31693,Tanga
55276,Arusha
61853,Morogoro
25510,SIMIYU
71358,Mwanza
1908,Dodoma
22539,Dodoma
37891,GEITA
70326,Tanga
26725,Arusha
54236,Mara
44558,Mbeya
27350,Dodoma
66782,Kigoma
18640,Lindi
71699,SIMIYU
5511,Kilimanjaro
70032,Kigoma
67184,Mbeya
41230,SONGWE
10524,Kilimanjaro
42441,Mwanza
25925,Manyara
47220,Kigoma
10407,Rukwa
14759,Manyara
49352,Morogoro
17217,Morogoro
70964,Kilimanjaro
41086,Morogoro
39862,Singida
51076,Mbeya
8513,SONGWE
36131,Ruvuma
23942,Dodoma
10299,GEITA
31570,Singida
69989,Kilimanjaro
49093,Manyara
55010,Morogoro
21481,Manyara
28973,Kagera
6787,NJOMBE
49568,Mbeya
30787,Kilimanjaro
57049,Pwani
57255,Mara
24714,Mwanza
30505,Mwanza
36585,Manyara
56545,Morogoro
6748,Kilimanjaro
33902,Kigoma
67812,Morogoro
67866,Tabora
44963,Mbeya
66801,Mara
48027,SONGWE
7700,Lindi
38488,Iringa
54414,Dodoma
39370,Shinyanga
55261,Kigoma
7677,Kigoma
12236,Tanga
54199,Arusha
54195,Kigoma
47226,Kilimanjaro
3967,Arusha
48703,Manyara
60502,Morogoro
61170,Kigoma
9124,SIMIYU
14103,Morogoro
9408,Mbeya
42557,Tanga
54068,SIMIYU
42012,Kilimanjaro
14864,Kigoma
4877,Tanga
20443,Morogoro
3222,Kilimanjaro
1624,Mwanza
28506,Ruvuma
35527,Arusha
28588,Tabora
26074,Arusha
24707,Kilimanjaro
61095,ARUSHA
4894,Dodoma
27328,Arusha
14744,Kilimanjaro
44447,Tabora
49992,Dodoma
59138,Shinyanga
39170,Kagera
26565,Mbeya
9842,Singida
16994,Kilimanjaro
52333,GEITA
60491,Mara
5614,Singida
46372,GEITA
38520,SIMIYU
21160,NJOMBE
54956,Ruvuma
37643,Ruvuma
23367,Mwanza
43031,Singida
72731,Mtwara
26792,Mwanza
21511,Morogoro
67175,Morogoro
35219,Mtwara
3820,Kilimanjaro
3587,Morogoro
71975,SONGWE
19049,Tabora
51731,Arusha
56096,Ruvuma
25585,Arusha
23543,Mbeya
26902,Mtwara
47818,Tabora
9714,SONGWE
61308,Iringa
49686,Pwani
25027,Kagera
41639,SONGWE
32908,Shinyanga
16670,Iringa
32487,SONGWE
19196,Tabora
70805,Morogoro
2530,Singida
60828,NJOMBE
15336,Manyara
59098,Mbeya
73678,Kigoma
67988,Kilimanjaro
57813,Mbeya
44655,Pwani
72199,Pwani
43216,Pwani
2603,Lindi
65123,Lindi
10825,Mara
20752,Kilimanjaro
45334,Kilimanjaro
51984,SIMIYU
68671,Kilimanjaro
17404,Morogoro
68969,Mwanza
44266,Ruvuma
24218,Rukwa
64735,Singida
63916,Kigoma
4099,Morogoro
51380,Manyara
45945,NJOMBE
48597,Lindi
40168,Arusha
58318,Ruvuma
66143,Kilimanjaro
21902,Tabora
12213,Lindi
37627,NJOMBE
41360,NJOMBE
27536,NJOMBE
3622,NJOMBE
40265,NJOMBE
40661,Kagera
47916,Shinyanga
37551,SIMIYU
44928,KATAVI
56298,Mwanza
17511,Kigoma
7431,Mara
30535,Manyara
41436,Tabora
5549,Shinyanga
33286,Mwanza
1056,Kilimanjaro
28830,Rukwa
24809,Shinyanga
58012,Mbeya
48163,Kilimanjaro
30588,Mtwara
18596,Arusha
11283,NJOMBE
70437,Singida
8495,Morogoro
21433,Kigoma
10115,Mara
20404,Mwanza
57821,Mwanza
46370,Dodoma
47199,Arusha
20424,Mwanza
25797,NJOMBE
55359,Mara
16643,Pwani
12404,NJOMBE
65298,Mbeya
60531,Tanga
59761,Morogoro
7065,Kigoma
54271,Pwani
9225,Dar es Salaam
10610,Kilimanjaro
42239,Ruvuma
56523,Kagera
59299,NJOMBE
8236,Mbeya
65043,Kagera
14224,Singida
51203,Tanga
59735,SIMIYU
22028,Tabora
3636,Mara
4792,Pwani
49115,Kilimanjaro
24087,Lindi
36443,Mtwara
22236,Singida
28094,Rukwa
5340,SONGWE
70137,SIMIYU
64355,Pwani
60694,Iringa
42334,Morogoro
68141,Kigoma
8834,Tanga
53148,Mtwara
45612,Singida
34904,Morogoro
73881,NJOMBE
24264,Tabora
71702,Kagera
69095,Shinyanga
48254,Dar es Salaam
2823,Kigoma
15745,Mbeya
29097,Tabora
15,SIMIYU
25749,Ruvuma
8973,Kagera
33063,Arusha
65706,SIMIYU
47063,Pwani
41921,Kilimanjaro
44641,Kigoma
27782,NJOMBE
56241,Mara
51863,Kagera
34562,Kilimanjaro
73502,Tabora
13172,Pwani
36279,Morogoro
64502,Mwanza
12664,Tanga
10587,Lindi
59194,NJOMBE
12190,Mbeya
70939,Singida
16333,Kilimanjaro
59599,Mtwara
61970,Arusha
59598,Kigoma
18400,Morogoro
16924,Pwani
40293,Pwani
68217,Morogoro
43825,Morogoro
58950,Tabora
70537,SIMIYU
16162,GEITA
8802,Manyara
12217,SIMIYU
45456,Morogoro
62988,Kilimanjaro
24496,Tanga
25490,Ruvuma
62759,Dodoma
36283,Singida
63820,Kagera
19797,Mara
73747,Morogoro
5787,Shinyanga
37541,SIMIYU
72946,Mbeya
48629,Mwanza
14460,Pwani
71677,SIMIYU
15965,Pwani
15280,Iringa
57585,Shinyanga
50975,Kigoma
40442,Manyara
12925,Mwanza
14371,Morogoro
42469,Morogoro
68384,Dodoma
15563,Pwani
74032,Rukwa
72233,Dodoma
42924,Mbeya
26684,Kagera
40214,Mwanza
33323,Iringa
45390,Mara
11494,Tabora
8688,Manyara
44442,Mbeya
3077,NJOMBE
8545,Kilimanjaro
63338,Mwanza
27693,Kagera
28686,Tanga
17878,Mwanza
2781,Pwani
9760,Kilimanjaro
31746,Dodoma
38532,NJOMBE
28085,Mwanza
66783,Shinyanga
62348,NJOMBE
10415,Tanga
64277,Mara
30243,Arusha
18608,Morogoro
72084,Morogoro
69497,Morogoro
58313,Morogoro
73001,Pwani
32260,Kigoma
468,Mtwara
3814,SONGWE
56791,GEITA
73635,SONGWE
66572,Kagera
37710,Pwani
25129,Ruvuma
36407,Manyara
30726,Kagera
70825,Morogoro
987,SONGWE
43695,Mara
32826,Kilimanjaro
50658,Mbeya
14164,Morogoro
19146,Singida
35746,Manyara
66833,Mbeya
49813,Tanga
19521,SONGWE
40310,GEITA
4,Dodoma
31928,Manyara
65771,Mara
22420,Morogoro
67620,Pwani
8979,Kagera
48770,Morogoro
73918,NJOMBE
6575,Mbeya
70125,SIMIYU
54806,Iringa
66344,Tanga
32111,Singida
73208,Kagera
30601,Mara
45071,Tabora
62437,Kagera
46006,Mwanza
19925,Singida
68828,Mbeya
34793,Tanga
69440,Kagera
42271,Mtwara
53051,Dodoma
67776,Manyara
17627,Kagera
2566,SIMIYU
46019,Lindi
72052,NJOMBE
10634,Ruvuma
3010,Kilimanjaro
13225,Manyara
36989,Lindi
24009,NJOMBE
64438,Morogoro
70888,Kagera
49765,Tanga
26884,Mbeya
54704,Mbeya
28962,Dodoma
24993,Mwanza
12584,Lindi
71795,Manyara
40510,Lindi
3864,Mbeya
27574,Arusha
63443,Kilimanjaro
37066,SIMIYU
68085,Kilimanjaro
27576,SIMIYU
8317,SONGWE
70513,Pwani
44454,Singida
38549,Arusha
26711,Pwani
58910,Kagera
42677,Mara
62454,Kagera
58328,Mwanza
18952,Mwanza
58008,Lindi
59052,Pwani
56140,Morogoro
32701,Kagera
57033,Mara
52112,Ruvuma
53470,Mbeya
40340,Kilimanjaro
35396,Kilimanjaro
46165,Mwanza
54682,Dar es Salaam
56724,Morogoro
5126,Kigoma
28366,Dodoma
4086,Kilimanjaro
46338,Tanga
36007,Tanga
32202,SONGWE
70451,SONGWE
58343,SIMIYU
60700,Manyara
57857,Shinyanga
42243,Rukwa
24372,Singida
72173,Ruvuma
63225,SONGWE
7980,Dodoma
29424,Morogoro
12244,Mwanza
27268,Tanga
71861,Morogoro
16236,Dar es Salaam
21681,Singida
15339,Morogoro
51510,Mara
1253,Pwani
16056,NJOMBE
14790,Pwani
29388,Morogoro
16692,Arusha
46849,Mbeya
1064,Ruvuma
21054,Arusha
34398,GEITA
38224,Ruvuma
29138,Tabora
63537,Kigoma
29716,Tanga
5260,SIMIYU
13958,Kigoma
46803,Kilimanjaro
9348,SONGWE
48373,NJOMBE
58703,Mwanza
73178,Mwanza
51832,GEITA
54167,Arusha
70257,Ruvuma
11702,Rukwa
5265,Arusha
21788,Kilimanjaro
63635,Arusha
11204,Lindi
50239,Rukwa
56870,Tabora
13357,NJOMBE
7726,Morogoro
11903,Tabora
8229,Ruvuma
52759,Ruvuma
68830,Mara
74009,Kilimanjaro
50155,Ruvuma
74090,Dodoma
20832,Shinyanga
7486,Mara
24438,Rukwa
70360,Rukwa
11558,Singida
8409,Rukwa
29839,Kigoma
18117,Mwanza
58061,Kilimanjaro
469,Pwani
71687,Morogoro
20884,Mara
66398,Shinyanga
36700,Shinyanga
12393,Kagera
58592,Mara
66769,Mwanza
41442,Kigoma
69424,Arusha
19905,Kilimanjaro
7045,SIMIYU
32327,NJOMBE
12416,Dodoma
58763,Arusha
44362,Kilimanjaro
39194,Lindi
22674,Rukwa
48359,Kilimanjaro
39544,Dodoma
13655,Singida
24224,Iringa
13535,Tanga
8204,Iringa
70244,Dodoma
25865,Kagera
26696,Mwanza
18766,Singida
6082,Pwani
1322,Kigoma
73698,Ruvuma
27200,Shinyanga
13420,Mwanza
32524,Arusha
29577,NJOMBE
67050,SIMIYU
33545,Kilimanjaro
28734,Morogoro
49117,Lindi
45859,Ruvuma
16057,Manyara
8615,Lindi
34843,Kigoma
29710,Mwanza
47699,Mara
63344,Morogoro
64475,Singida
35817,Pwani
42598,Pwani
50916,Pwani
58031,Shinyanga
37649,Pwani
3168,Kilimanjaro
45126,Mwanza
33291,Mwanza
59549,Kilimanjaro
39693,NJOMBE
6122,Mbeya
61171,Mwanza
4633,Kagera
54877,Iringa
61103,Pwani
3104,Dar es Salaam
39110,Manyara
47270,Dar es Salaam
10743,Iringa
68515,Ruvuma
34283,Arusha
62696,Shinyanga
54118,Morogoro
15718,Tabora
60297,Lindi
40779,Kagera
16230,Arusha
26464,Ruvuma
28210,SIMIYU
8728,Rukwa
46177,Kilimanjaro
65188,SIMIYU
19256,NJOMBE
70685,Kagera
29122,Kigoma
42795,Kilimanjaro
59654,Pwani
65916,SIMIYU
57887,Rukwa
12936,GEITA
1359,Tabora
59775,Shinyanga
43153,Singida
12753,Singida
27590,Mbeya
17824,NJOMBE
40450,Mbeya
70330,Mbeya
39275,Iringa
60081,Kagera
12094,Mara
66451,Mbeya
51173,SONGWE
42655,Tanga
37232,Arusha
9750,Mara
2586,Mtwara
63297,Iringa
35977,Manyara
54371,Mwanza
48222,Kilimanjaro
32465,Mwanza
8116,Shinyanga
39009,Shinyanga
34372,Pwani
66201,Tabora
29719,Singida
18793,Mara
14428,Shinyanga
71606,NJOMBE
25578,Ruvuma
20181,Mbeya
34291,Kilimanjaro
58827,Shinyanga
71047,Tanga
21015,Arusha
52981,Mara
17521,Dodoma
66395,Lindi
41528,Mtwara
64559,NJOMBE
71205,Dodoma
55419,Mwanza
60734,Kagera
23170,Mbeya
39589,Mtwara
16608,Mbeya
67800,Manyara
14343,SIMIYU
48245,Morogoro
48777,Tanga
61616,SIMIYU
40444,Dodoma
9766,Kilimanjaro
42650,Dar es Salaam
59346,Dar es Salaam
66905,Kilimanjaro
27921,Tanga
26816,SONGWE
16091,Arusha
36012,Kigoma
26938,Mwanza
19701,Iringa
6236,Mtwara
39763,Mtwara
24255,KATAVI
19177,Arusha
63126,Lindi
73949,Morogoro
57325,Tabora
51055,MARA
23182,Mara
70194,Manyara
48265,Pwani
15248,Lindi
67948,NJOMBE
37755,NJOMBE
2450,Shinyanga
20676,Arusha
41151,Tabora
60500,Tabora
40947,Kilimanjaro
35544,SIMIYU
2747,Kilimanjaro
45068,Mara
44154,Kilimanjaro
9593,Singida
8498,Mtwara
68913,Arusha
67338,Arusha
65149,Ruvuma
24865,Kilimanjaro
8288,Mtwara
25650,Rukwa
26227,SONGWE
21812,Kagera
33147,NJOMBE
37776,Ruvuma
58584,Kilimanjaro
70915,Kilimanjaro
30067,Morogoro
15398,Kilimanjaro
49170,SIMIYU
15673,Kigoma
45642,NJOMBE
32301,Kilimanjaro
68944,Arusha
24950,Tabora
45881,Singida
62510,SIMIYU
44036,Tabora
73491,Ruvuma
70778,Morogoro
36592,Mtwara
51464,Kilimanjaro
19401,Singida
9953,Manyara
22911,Pwani
26240,Arusha
33314,Mtwara
7048,Kagera
25424,Tabora
49228,Mara
41540,Kilimanjaro
15162,Mwanza
69364,Kigoma
62609,Iringa
30272,Shinyanga
7297,Morogoro
41752,Shinyanga
47094,Lindi
68219,Arusha
10403,Arusha
43961,NJOMBE
73659,Kilimanjaro
32671,Arusha
35542,Ruvuma
47379,Lindi
69262,Ruvuma
34413,Dodoma
20411,Kilimanjaro
63781,Mbeya
10179,Shinyanga
69089,Arusha
2335,NJOMBE
58852,NJOMBE
61733,Kilimanjaro
61741,Tanga
1915,Shinyanga
46384,Ruvuma
7105,Rukwa
12078,Kigoma
6791,Kilimanjaro
47945,Singida
62723,Kilimanjaro
59462,Tabora
65148,Mbeya
40815,Mwanza
26387,Morogoro
61055,Tanga
56783,Lindi
16157,Mbeya
65263,Morogoro
42844,SIMIYU
48195,Arusha
36184,Mbeya
33783,Kigoma
23833,Lindi
56872,Morogoro
18709,Dodoma
69528,NJOMBE
50803,Tanga
68547,NJOMBE
41263,Kagera
29258,Singida
65732,Arusha
16051,Mara
50899,SONGWE
29444,Kilimanjaro
17979,Singida
31422,Kigoma
29666,Lindi
45674,Mara
64081,SIMIYU
64715,Arusha
34394,Singida
51790,Mara
53533,Mtwara
10038,Rukwa
9749,Iringa
31795,Kigoma
25130,SIMIYU
51385,Mwanza
40625,Mtwara
64496,Tabora
58783,Tanga
38940,SIMIYU
5592,Mbeya
30446,Arusha
1975,Dodoma
8736,Ruvuma
38072,Dodoma
29396,Manyara
36753,Arusha
37860,Morogoro
50186,NJOMBE
66108,Morogoro
35718,Tabora
65456,Shinyanga
18606,Dar es Salaam
68741,Ruvuma
44898,Kagera
56208,Morogoro
28064,NJOMBE
40494,Shinyanga
44694,Kilimanjaro
70039,Pwani
57514,Dodoma
41811,Rukwa
38856,Ruvuma
21693,Kilimanjaro
42356,Mwanza
3898,SONGWE
65248,Arusha
3837,Tabora
71379,Morogoro
57588,NJOMBE
20263,Rukwa
8004,Morogoro
45451,Dodoma
47598,Dar es Salaam
35785,GEITA
42023,Pwani
15990,Dodoma
53616,Kagera
64307,NJOMBE
60730,GEITA
50649,SIMIYU
20852,Mtwara
57021,Iringa
51968,Manyara
57637,Dodoma
20860,Mbeya
56503,Tabora
69786,Mbeya
6363,Tanga
67196,Arusha
36234,Tanga
4732,Tanga
48372,Kilimanjaro
70151,Ruvuma
24917,Shinyanga
21672,Manyara
24440,Kagera
72032,Kilimanjaro
7356,Tanga
18295,Pwani
73947,NJOMBE
24741,Lindi
55358,Mara
23453,Tabora
72030,Rukwa
67516,Kigoma
27907,Morogoro
14849,Shinyanga
4926,Tabora
17860,Shinyanga
17425,Tanga
38899,Manyara
24867,Shinyanga
29740,SONGWE
17349,NJOMBE
2616,Tanga
4044,Iringa
20202,Ruvuma
6329,Manyara
54676,Pwani
71899,Mtwara
63348,Mwanza
52386,SIMIYU
80,Singida
22569,Mwanza
36123,Tanga
65121,Morogoro
20693,Pwani
1285,NJOMBE
23099,Iringa
29589,Tanga
47067,Ruvuma
10677,Manyara
44196,Mbeya
61041,Pwani
20705,Mara
3862,NJOMBE
54484,Tabora
29116,Pwani
21743,Kagera
39221,Iringa
18613,Tabora
17327,GEITA
39017,Morogoro
51396,Kigoma
48527,Kilimanjaro
72518,Ruvuma
71734,SIMIYU
12520,Pwani
3954,Mtwara
16526,Mbeya
7286,Iringa
10016,Mara
23755,Kilimanjaro
41687,GEITA
46503,NJOMBE
32256,NJOMBE
58202,Iringa
4924,Pwani
24592,Tanga
40802,Arusha
1352,Rukwa
63911,Tabora
71413,Pwani
40304,NJOMBE
19407,Morogoro
16795,Singida
13779,Kilimanjaro
8762,Mtwara
58875,NJOMBE
4895,Kagera
25658,Kilimanjaro
65395,SIMIYU
26395,Rukwa
36911,Arusha
51977,Lindi
4478,Dar es Salaam
36065,GEITA
63017,Lindi
20269,Iringa
68596,Ruvuma
52288,Mtwara
9788,Singida
46891,Iringa
67237,Kagera
5206,Pwani
8925,Dodoma
65128,Arusha
11617,Morogoro
72425,NJOMBE
2611,Manyara
62703,Kilimanjaro
45725,Mwanza
18445,Mtwara
56736,Mara
49484,Shinyanga
49,Kilimanjaro
28172,Tanga
20516,Morogoro
55687,SONGWE
30497,NJOMBE
5683,Ruvuma
73796,GEITA
73421,Dodoma
58993,Mara
23698,SIMIYU
72478,Ruvuma
51379,Singida
68659,SIMIYU
28908,Manyara
5882,Ruvuma
63752,Mbeya
66208,Mara
62892,Lindi
46402,Mbeya
12055,Mwanza
74199,Kigoma
34454,Kagera
30657,Mtwara
9290,SIMIYU
15650,Pwani
5574,Mbeya
20817,GEITA
54558,SIMIYU
18923,NJOMBE
41116,GEITA
11521,Lindi
58987,Arusha
22868,SIMIYU
47555,Iringa
23472,Singida
51132,Arusha
25312,NJOMBE
39669,Arusha
26997,Shinyanga
33533,Kilimanjaro
23110,Morogoro
45365,Tabora
4626,Kilimanjaro
59450,Tanga
55938,NJOMBE
31940,Manyara
61246,Singida
52998,Kilimanjaro
34469,Arusha
35827,Singida
3566,Mwanza
35729,Shinyanga
73836,Kilimanjaro
38401,Ruvuma
37098,Shinyanga
46555,Pwani
10143,Arusha
8103,Lindi
49345,Iringa
1133,Mwanza
37247,Singida
72794,Mara
21184,Shinyanga
59205,NJOMBE
55573,Kigoma
8685,Tanga
15171,Iringa
114,Morogoro
64503,SONGWE
50481,Tabora
44463,Shinyanga
31738,Singida
29735,Mwanza
61703,Tabora
640,Dodoma
12333,Kilimanjaro
46685,Kilimanjaro
60504,Tabora
48364,Shinyanga
48283,SONGWE
22225,Manyara
12114,NJOMBE
4657,Mbeya
61453,Mwanza
49177,NJOMBE
40093,NJOMBE
2764,Kilimanjaro
5331,Kigoma
20537,Mtwara
1052,Iringa
27386,Tabora
25158,Mbeya
23281,Singida
45936,Singida
48778,Pwani
51615,Mwanza
29669,Kilimanjaro
49609,Morogoro
27443,Mwanza
17227,Arusha
29445,Lindi
51404,Mwanza
13965,Pwani
37738,Manyara
24030,Mtwara
17367,Mara
2536,Mtwara
53133,Rukwa
66679,Singida
69037,Ruvuma
11587,Singida
61564,Mtwara
66082,Rukwa
14664,Iringa
42696,Tanga
54986,Arusha
32395,Mbeya
53531,NJOMBE
29830,Shinyanga
53930,Dar es Salaam
69316,Mtwara
45569,Arusha
73709,Dodoma
30896,SONGWE
5235,Kilimanjaro
52398,Mara
68582,Kigoma
12847,SIMIYU
29619,Arusha
42896,Kigoma
64219,SONGWE
57991,Mara
65992,Tabora
55856,NJOMBE
74163,NJOMBE
59846,Mbeya
6009,Ruvuma
23642,Tanga
36204,Kigoma
35136,Iringa
16077,Arusha
71383,Kigoma
17341,Kilimanjaro
60042,Manyara
62005,Kagera
68909,Dodoma
48478,Pwani
70748,Singida
47045,Pwani
64424,Mbeya
21042,Shinyanga
37099,Rukwa
13765,SIMIYU
21540,Manyara
13252,Mbeya
3602,Singida
59482,Mbeya
59297,Manyara
4620,Mbeya
72729,Kilimanjaro
52477,Shinyanga
71596,Tanga
36253,Kagera
35513,Kilimanjaro
70120,Ruvuma
69042,Pwani
37075,Tanga
32710,Kigoma
13295,Mara
51922,Kilimanjaro
43266,Ruvuma
1331,Pwani
32737,Kilimanjaro
21194,Kilimanjaro
40297,Dodoma
32626,NJOMBE
46449,SIMIYU
17502,Kigoma
33999,Kilimanjaro
52668,Iringa
23592,Mbeya
61657,Dar es Salaam
16884,Morogoro
50746,Manyara
48202,Kagera
51039,Morogoro
72570,Pwani
15892,Pwani
35205,Iringa
30341,NJOMBE
62444,Kagera
